Course ID,Course Name,Average Rating,Average Sentiment Score,Average Score,Platform,Institution,Course URL,Number of Ratings,Number of Reviews
1161560,Complete SAS Bootcamp,4.0,3.6275,7.6275,Udemy ,Not Available,Not Available,16,16
1161934,Taming Big Data with Apache Spark and Python - Hands On!,4.5,3.5700000000000003,8.07,Udemy ,Not Available,Not Available,4,4
1162116,Projects in Electron: Learn Electron Framework Building Apps,5.0,4.4,9.4,Udemy ,Not Available,Not Available,1,1
1162274,Advanced C# : Empower Yourself with Advanced C# Skills,4.0,3.54,7.54,Udemy ,Not Available,Not Available,1,1
1162658,Docker Crash Course for busy DevOps and Developers,3.25,3.29,6.539999999999999,Udemy ,Not Available,Not Available,4,4
1162990,Vim for Ruby Developers,4.916666666666667,3.876666666666667,8.793333333333333,Udemy ,Not Available,Not Available,6,6
1163894,Build a Chatbot integrated Website using Bootstrap 4,5.0,4.195,9.195,Udemy ,Not Available,Not Available,4,4
1164176,Spring Core Advanced - Beyond the Basics,4.666666666666667,4.533333333333333,9.2,Udemy ,Not Available,Not Available,3,3
1164432,New to Unix/Linux environment?.Try Step by Step Unix|Level-1,5.0,4.42,9.42,Udemy ,Not Available,Not Available,3,3
1164440,Docker Mastery: The Complete Toolset From a Docker Captain,3.875,3.27,7.145,Udemy ,Not Available,Not Available,4,4
1164486,Wordpress Site Migration,3.75,4.275,8.025,Udemy ,Not Available,Not Available,8,8
1164600,The Complete Python for Beginners:Master Python from scratch,2.5,3.2266666666666666,5.726666666666667,Udemy ,Not Available,Not Available,3,3
1164606,The Complete Python 3 Course: Go from Beginner to Advanced!,5.0,3.84,8.84,Udemy ,Not Available,Not Available,1,1
1164844,Full PHP & Swift. Create iOS Social App on Custom Backend,4.7368421052631575,3.964210526315789,8.701052631578946,Udemy ,Not Available,Not Available,19,19
1165096,Vue JS 2.0 - Mastering Web Apps,4.296610169491525,3.997288135593221,8.293898305084745,Udemy ,Not Available,Not Available,118,118
1165146,Build your own Load Balancer on AWS,4.75,3.89,8.64,Udemy ,Not Available,Not Available,2,2
1166056,React Native: Advanced Concepts,4.5,3.605,8.105,Udemy ,Not Available,Not Available,4,4
1166306,The Complete Front-End Web Development Course!,4.334763948497854,3.938712446351932,8.273476394849785,Udemy ,Not Available,Not Available,233,233
1166500,The Ultimate Beginner's Guide to Django 1.11,4.666666666666667,4.3533333333333335,9.02,Udemy ,Not Available,Not Available,3,3
1166534,RPA Developer Training & Certification - Automation Anywhere,5.0,4.04,9.04,Udemy ,Not Available,Not Available,1,1
1166548,Writing High Performance Python,4.6,4.548,9.148,Udemy ,Not Available,Not Available,5,5
1166562,Develop Your First App in an Hour,5.0,3.76,8.76,Udemy ,Not Available,Not Available,1,1
1166582,Effective Appium Tutorial with Real Project,5.0,4.34,9.34,Udemy ,Not Available,Not Available,2,2
1166614,Introduction to SQL Server Profiler- (SQL Server DBA Tool),3.75,4.0600000000000005,7.81,Udemy ,Not Available,Not Available,2,2
1166742,"RESTful Web Services, Java, Spring Boot, Spring MVC and JPA",3.0,3.0,6.0,Udemy ,Not Available,Not Available,1,1
1167190,Appium(Latest 1.8.2)-Mobile Automation Testing from Scratch,4.5,3.84,8.34,Udemy ,Not Available,Not Available,1,1
1167458,Apache Airflow : Develop Data Pipelining & Workflow,4.666666666666667,4.1866666666666665,8.853333333333333,Udemy ,Not Available,Not Available,3,3
1167464,Ethereum and Solidity: The Complete Developer's Guide,4.5,4.32,8.82,Udemy ,Not Available,Not Available,3,3
1167538,Programming for Complete Beginners in C#,4.5,4.26,8.76,Udemy ,Not Available,Not Available,2,2
1167946,Basic overview of Big Data Hadoop,4.571428571428571,3.74,8.311428571428571,Udemy ,Not Available,Not Available,7,7
1168156,Learn and Understand C++,4.0,4.3100000000000005,8.309999999999999,Udemy ,Not Available,Not Available,2,2
1168264,Java for Absolute Beginners,5.0,3.675,8.675,Udemy ,Not Available,Not Available,4,4
1168396,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),4.2,2.772,6.972,Udemy ,Not Available,Not Available,5,5
1168666,Learn React Building A News App from Scratch to Deployment,4.666666666666667,4.083333333333333,8.75,Udemy ,Not Available,Not Available,6,6
1168848,Learn Ionic 3 From Scratch,4.205202312138728,3.9108670520231215,8.116069364161849,Udemy ,Not Available,Not Available,173,173
1169068,Xamarin Forms: Build Native Cross-platform Apps with C#,0.5,3.6,4.1,Udemy ,Not Available,Not Available,1,1
1169378,Webpack 2: The Complete Developer's Guide,5.0,4.08,9.08,Udemy ,Not Available,Not Available,11,11
1169792,Certified Web Application Security Tester (C-WAST),5.0,3.57,8.57,,Not Available,Not Available,2,2
1169828,Javascript - From Beginner to Pro-Build real world JS apps,4.75,4.800000000000001,9.55,Udemy ,Not Available,Not Available,2,2
1169848,Learn Javascript Web App Development -Build A Calculator App,3.625,3.971666666666667,7.596666666666667,Udemy ,Not Available,Not Available,12,12
1170002,The Complete Android Developer Course: Beginner To Advanced!,5.0,4.52,9.52,Udemy ,Not Available,Not Available,1,1
1170208,Vim Masterclass,4.0,4.34,8.34,Udemy ,Not Available,Not Available,1,1
1171068,Unit Testing for C# Developers,5.0,4.94,9.94,Udemy ,Not Available,Not Available,1,1
1171102,JavaScript Masterclass 2019: Modern & Comprehensive,4.305555555555555,3.836111111111111,8.141666666666667,Udemy ,Not Available,Not Available,36,36
1171106,Build a Pirate Trading Game with Bolt & Unity - No Coding!,4.0,3.0,7.0,Udemy ,Not Available,Not Available,1,1
1171292,Rume Academy - Introduction to SpriteKit in Swift,4.5,4.46,8.96,Udemy ,Not Available,Not Available,2,2
1171454,Javascript - A 3-Step Process to Master Javascript + Tips,4.3,3.794,8.094,Udemy ,Not Available,Not Available,10,10
1171564,Unity: Particles from beginner to advanced!,4.363636363636363,4.218181818181818,8.581818181818182,Udemy ,Not Available,Not Available,22,22
1171682,End to End Integration : Selenium - Maven - Git - Jenkins,4.166666666666667,3.933333333333333,8.1,Udemy ,Not Available,Not Available,15,15
1171962,Become a Web Developer from Scratch,4.333333333333333,3.6666666666666665,8.0,Udemy ,Not Available,Not Available,6,6
1171966,The Complete PHP MYSQL Professional Course with 5 Projects,4.5,4.022047244094488,8.522047244094487,Udemy ,Not Available,Not Available,127,127
1172166,Create a NEW programming Language from scratch,4.95,3.914,8.864,Udemy ,Not Available,Not Available,10,10
1172324,Responsive Web Design with HTML5 and CSS3 - Intermediate,5.0,3.44,8.44,Udemy ,Not Available,Not Available,2,2
1172326,Bootstrap Basics: Program Responsive Websites,4.5,4.24,8.74,Udemy ,Not Available,Not Available,2,2
1172402,Git a Web Developer Job: Mastering the Modern Workflow,4.428571428571429,4.031428571428571,8.459999999999999,Udemy ,Not Available,Not Available,7,7
1172442,The Complete Elasticsearch and Kibana Tutorial for beginners,4.0,3.0,7.0,Udemy ,Not Available,Not Available,1,1
1172450,Oracle Java Certification - Pass the Associate 1Z0-808 Exam.,4.666666666666667,3.9266666666666654,8.593333333333334,Udemy ,Not Available,Not Available,3,3
1172526,Ethereum Blockchain Developer: Build Projects Using Solidity,4.3352272727272725,3.974204545454546,8.30943181818182,Udemy ,Not Available,Not Available,176,176
1172796,The Rust Programming Language,4.166666666666667,4.373333333333334,8.540000000000001,Udemy ,Not Available,Not Available,3,3
1172884,Angular Front To Back,5.0,4.52,9.52,Udemy ,Not Available,Not Available,2,2
1172996,React Native: Advanced Concepts,4.387417218543046,3.980132450331126,8.367549668874172,Udemy ,Not Available,Not Available,302,302
1173284,MEVP Stack Vue JS 2 Course: MySQL + Express.js + Vue.js +PHP,4.276595744680851,3.987659574468085,8.264255319148937,Udemy ,Not Available,Not Available,47,47
1173872,The Complete Unity Indie Game Developer Course,4.469135802469136,3.888148148148148,8.357283950617283,Udemy ,Not Available,Not Available,81,81
1174446,Learning Spring Boot,4.346153846153846,3.910769230769231,8.256923076923076,Udemy ,Not Available,Not Available,13,13
1174668,Simple Hadoop with EMR,4.0,3.306666666666666,7.3066666666666675,Udemy ,Not Available,Not Available,3,3
1175042,MongoDB 3.2: Professional Developer,5.0,4.44,9.44,Udemy ,Not Available,Not Available,2,2
1175184,The Complete Modern Javascript Course with ES6 (2019),5.0,3.68,8.68,Udemy ,Not Available,Not Available,1,1
1175220,NLTK: Build Document Classifier & Spell Checker with Python,3.8181818181818175,3.958181818181818,7.7763636363636355,Udemy ,Not Available,Not Available,11,11
1175258,Ultimate WordPress Plugin Course,5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
1175622,C Language + Algorithms + Data Structures = Power,4.354166666666667,3.835,8.189166666666667,Udemy ,Not Available,Not Available,24,24
1175710,Composer - The Ultimate Guide for PHP Dependency Management,4.545454545454546,4.056363636363637,8.601818181818182,Udemy ,Not Available,Not Available,11,11
1176282,The Complete ASP.NET MVC 5 Course,4.633333333333334,4.188,8.821333333333333,Udemy ,Not Available,Not Available,15,15
1176312,Learn Bootstrap By Building Projects - Includes Bootstrap 4,4.666666666666667,4.453333333333333,9.12,Udemy ,Not Available,Not Available,3,3
1176380,Building JavaScript Games: Matching Game,5.0,4.34,9.34,Udemy ,Not Available,Not Available,2,2
1176460,The Complete Node.js Developer Course (3rd Edition),3.875,3.96,7.835,Udemy ,Not Available,Not Available,4,4
1176574,Advanced C Programming: Pointers,4.285714285714286,3.9728571428571433,8.258571428571429,Udemy ,Not Available,Not Available,84,84
1176588,Java Programming for Complete Beginners - Learn in 250 Steps,3.5,3.405,6.904999999999999,Udemy ,Not Available,Not Available,4,4
1177128,Svelte.js - The Complete Guide,4.5,4.105,8.605,Udemy ,Not Available,Not Available,8,8
1177642,Kotlin LibGDX Game Developers Masterclass,5.0,4.6,9.6,Udemy ,Not Available,Not Available,1,1
1178090,C# Basics: Learn to Code the Right Way,5.0,4.14,9.14,Udemy ,Not Available,Not Available,1,1
1178104,Beginners Guide To C# With Visual Studio 2017,3.84375,3.39125,7.234999999999999,Udemy ,Not Available,Not Available,16,16
1178124,Complete C# Unity Developer 3D: Learn to Code Making Games,4.422740524781341,4.044897959183674,8.467638483965015,Udemy ,Not Available,Not Available,343,343
1178380,C++: From Beginner to Expert,5.0,3.0,8.0,Udemy ,Not Available,Not Available,1,1
1178762,Complete WordPress Development Themes and Plugins Course,4.386904761904762,4.113333333333333,8.500238095238094,Udemy ,Not Available,Not Available,84,84
1179048,Angular Crash Course for Busy Developers,3.142857142857143,3.842857142857144,6.985714285714286,Udemy ,Not Available,Not Available,7,7
1179104,Learn Android Programming From Scratch - Basics,4.25,2.45,6.7,Udemy ,Not Available,Not Available,4,4
1179406,Ultimate Web Designer & Developer Course: Build 23 Projects!,2.625,3.78,6.405,Udemy ,Not Available,Not Available,4,4
1179424,Pathfinding in Unity,4.678571428571429,4.088571428571429,8.767142857142856,Udemy ,Not Available,Not Available,28,28
1179454,The Complete Node.js Developer Course (3rd Edition),4.833333333333333,3.1933333333333334,8.026666666666666,Udemy ,Not Available,Not Available,3,3
1179542,DevOps Tutorial: Complete Beginners Training - 5 in 1 Bundle,4.666666666666667,3.933333333333333,8.6,Udemy ,Not Available,Not Available,3,3
1180364,Angular Front To Back,4.75,4.35,9.1,Udemy ,Not Available,Not Available,2,2
1180624,The Complete HTML5 and CSS3  Course with 8 Website Design,4.7,4.326666666666667,9.026666666666667,Udemy ,Not Available,Not Available,15,15
1180626,HP UFT / QTP 14.00  (Latest Version),4.477876106194691,3.935221238938053,8.413097345132744,Udemy ,Not Available,Not Available,113,113
1181318,Complete Java SE 8 Developer Bootcamp - OCA Prep Included,5.0,3.0,8.0,Udemy ,Not Available,Not Available,1,1
1181526,MATLAB for the Absolute Beginner,4.416666666666667,3.743333333333333,8.16,Udemy ,Not Available,Not Available,18,18
1181618,Write Minecraft Mods With Your Kid (1.11.2),5.0,3.88,8.879999999999999,Udemy ,Not Available,Not Available,1,1
1181812,The Complete Android Kotlin Developer Course,4.125,4.575,8.7,Udemy ,Not Available,Not Available,4,4
1182108,Master Python Programming: The Complete 2019 Python Bootcamp,3.857142857142857,3.5742857142857143,7.431428571428571,Udemy ,Not Available,Not Available,7,7
1182266,Modern HTML & CSS From The Beginning (Including Sass),5.0,4.14,9.14,Udemy ,Not Available,Not Available,1,1
1182680,Using Modern JavaScript Today,3.25,3.68,6.93,Udemy ,Not Available,Not Available,2,2
1182936,WebGL w/ Unity: The Ultimate Guide to Games in the Browser,3.8333333333333335,3.9616666666666656,7.794999999999999,Udemy ,Not Available,Not Available,12,12
1182966,Object Oriented JavaScript: What no one tells you about OOP,5.0,4.246666666666667,9.246666666666668,Udemy ,Not Available,Not Available,3,3
1183068,Advance MATLAB Data Types and Data Structures,3.5,4.12,7.62,Udemy ,Not Available,Not Available,3,3
1183326,Docker Mastery: The Complete Toolset From a Docker Captain,3.8,3.708,7.508,Udemy ,Not Available,Not Available,15,15
1183780,Reactive Programming in iOS with RxSwift,4.152173913043479,3.9843478260869567,8.136521739130433,Udemy ,Not Available,Not Available,23,23
1184036,"Angular (Full App) with Angular Material, Angularfire & NgRx",4.681818181818182,3.963636363636363,8.645454545454545,Udemy ,Not Available,Not Available,11,11
1184226,C++: From Beginner to Expert,3.9166666666666665,3.82,7.736666666666667,Udemy ,Not Available,Not Available,6,6
1184510,Build Enterprise Applications with Angular 2 (and Angular 4),4.833333333333333,4.026666666666666,8.860000000000001,Udemy ,Not Available,Not Available,3,3
1184630,The Complete Node.js Developer Course (3rd Edition),4.043478260869565,3.9408695652173913,7.984347826086956,Udemy ,Not Available,Not Available,23,23
1184730,LEARNING PATH: QlikView: A One-Stop Guide to QlikView,5.0,1.76,6.76,Udemy ,Not Available,Not Available,1,1
1184808,Level Up Your CSS Animation Skills,4.714285714285714,4.1,8.814285714285715,Udemy ,Not Available,Not Available,7,7
1185194,Complete 2019 Data Science & Machine Learning Bootcamp,4.125,4.32,8.445,Udemy ,Not Available,Not Available,8,8
118540,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,3.1,4.372,7.471999999999999,Udemy ,Not Available,Not Available,5,5
1185794,Learning Path: Modern DevOps,4.0,3.69,7.69,Udemy ,Not Available,Not Available,2,2
1185970,How To Launch Your App In  Just 16 hrs - Android Development,4.25,4.455,8.705,Udemy ,Not Available,Not Available,8,8
1186270,Learn Modular Environment Building for Games with Blender,4.0,4.044,8.044,Udemy ,Not Available,Not Available,5,5
1186394,JavaScript Beginner Bootcamp (2019),4.5131578947368425,4.100526315789473,8.613684210526316,Udemy ,Not Available,Not Available,38,38
1186894,Learning Apache Hadoop EcoSystem- Hive,2.875,3.4850000000000003,6.36,Udemy ,Not Available,Not Available,4,4
1187016,The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert,4.380886426592798,3.98387811634349,8.364764542936287,Udemy ,Not Available,Not Available,361,361
1187146,Python 3: Deep Dive (Part 1 - Functional),3.9038461538461537,4.018461538461539,7.922307692307692,Udemy ,Not Available,Not Available,26,26
1188176,Make a Spotify Clone from Scratch: JavaScript PHP and MySQL,4.438202247191011,3.824494382022472,8.262696629213483,Udemy ,Not Available,Not Available,89,89
1188616,Complete Guide to Build IOT Things from Scratch to Market,4.75,4.163333333333333,8.913333333333332,Udemy ,Not Available,Not Available,6,6
1188846,The 2D Game Artist: Design Simple Pixel Art From Scratch,4.387096774193548,4.094408602150537,8.481505376344085,Udemy ,Not Available,Not Available,93,93
1189214,Javascript for Beginners,4.8,4.09,8.89,Udemy ,Not Available,Not Available,10,10
1189280,Introduction to Node.js for Beginners,4.666666666666667,3.32,7.986666666666667,Udemy ,Not Available,Not Available,3,3
1189288,DRUPAL TUTORIAL: Drupal 8 Beginner to Advanced in 8 PROJECTS,4.353260869565218,3.8632608695652175,8.216521739130433,Udemy ,Not Available,Not Available,92,92
1189488,AJAX PHP server side validation JSON response,4.8,3.848,8.648,Udemy ,Not Available,Not Available,10,10
